ID,Prob1
112843, 0.65
112844, 0.35
112845, 0.00
112846, 0.01
112847, 0.06
112848, 0.98
112849, 0.31
112850, 0.01
112851, 0.35
112852, 0.02
112853, 0.62
112854, 0.70
112855, 0.01
112856, 0.00
112857, 0.71
112858, 0.06
112859, 0.43
112860, 0.43
112861, 0.33
112862, 0.74
112863, 0.25
112864, 0.06
112865, 0.33
112866, 0.89
112867, 0.86
112868, 0.01
112869, 0.00
112870, 0.33
112871, 0.04
112872, 0.52
112873, 0.09
112874, 0.26
112875, 0.87
112876, 0.89
112877, 0.36
112878, 0.30
112879, 0.07
112880, 0.63
112881, 0.67
112882, 0.60
112883, 0.84
112884, 0.00
112885, 0.58
112886, 0.62
112887, 0.81
112888, 0.83
112889, 0.04
112890, 0.66
112891, 0.48
112892, 0.92
112893, 0.00
112894, 0.54
112895, 0.91
112896, 0.59
112897, 1.00
112898, 0.75
112899, 0.59
112900, 0.69
112901, 0.01
112902, 0.27
112903, 0.11
112904, 0.00
112905, 0.62
112906, 0.00
112907, 0.89
112908, 0.12
112909, 0.08
112910, 0.01
112911, 0.92
112912, 0.75
112913, 0.82
112914, 0.93
112915, 0.97
112916, 0.71
112917, 0.91
112918, 0.99
112919, 0.80
112920, 0.88
112921, 0.85
112922, 0.52
112923, 0.17
112924, 0.17
112925, 0.34
112926, 0.17
112927, 0.00
112928, 0.34
112929, 0.77
112930, 0.02
112931, 0.80
112932, 0.02
112933, 0.70
112934, 0.60
112935, 0.91
112936, 0.01
112937, 0.81
112938, 0.87
112939, 0.33
112940, 0.87
112941, 0.37
112942, 0.79
112943, 0.45
112944, 0.81
112945, 0.35
112946, 0.94
112947, 0.18
112948, 0.32
112949, 0.74
112950, 0.00
112951, 0.38
112952, 0.00
112953, 0.63
112954, 0.84
112955, 0.01
112956, 0.18
112957, 0.94
112958, 0.09
112959, 0.53
112960, 0.11
112961, 0.06
112962, 0.37
112963, 0.56
112964, 0.94
112965, 0.96
112966, 0.00
112967, 0.57
112968, 0.79
112969, 0.38
112970, 0.00
112971, 0.01
112972, 0.98
112973, 0.41
112974, 0.94
112975, 0.56
112976, 0.51
112977, 0.15
112978, 0.54
112979, 0.56
112980, 0.00
112981, 0.72
112982, 0.47
112983, 0.00
112984, 0.63
112985, 0.45
112986, 0.44
112987, 0.58
112988, 0.70
112989, 0.67
112990, 0.62
112991, 0.53
112992, 0.68
112993, 0.61
112994, 0.67
112995, 0.12
112996, 0.64
112997, 0.29
112998, 0.60
112999, 0.57
113000, 0.72
113001, 0.54
113002, 0.17
113003, 0.81
113004, 0.66
113005, 0.42
113006, 0.51
113007, 0.37
113008, 0.52
113009, 0.88
113010, 0.70
113011, 0.76
113012, 0.35
113013, 0.45
113014, 0.51
113015, 0.51
113016, 0.00
113017, 0.20
113018, 0.77
113019, 0.98
113020, 0.06
113021, 0.42
113022, 0.87
113023, 0.15
113024, 0.00
113025, 0.65
113026, 0.41
113027, 0.47
113028, 0.71
113029, 0.84
113030, 0.42
113031, 0.01
113032, 0.22
113033, 0.09
113034, 0.34
113035, 0.63
113036, 0.01
113037, 0.47
113038, 0.04
113039, 0.00
113040, 0.89
113041, 0.49
113042, 0.21
113043, 0.40
113044, 0.00
113045, 0.99
113046, 0.38
113047, 0.34
113048, 0.00
113049, 0.58
113050, 0.80
113051, 0.47
113052, 0.78
113053, 0.31
113054, 0.01
113055, 0.43
113056, 0.05
113057, 0.00
113058, 0.03
113059, 0.67
113060, 0.95
113061, 0.90
113062, 0.82
113063, 0.99
113064, 0.00
113065, 0.22
113066, 0.93
113067, 0.97
113068, 0.80
113069, 0.23
113070, 0.72
113071, 0.29
113072, 0.54
113073, 0.02
113074, 0.08
113075, 0.41
113076, 0.02
113077, 0.78
113078, 0.00
113079, 0.46
113080, 0.86
113081, 0.01
113082, 0.09
113083, 0.62
113084, 0.01
113085, 0.47
113086, 0.45
113087, 0.35
113088, 0.99
113089, 0.63
113090, 0.82
113091, 0.41
113092, 0.45
113093, 0.69
113094, 0.64
113095, 0.29
113096, 0.00
113097, 0.02
113098, 0.37
113099, 0.06
113100, 0.31
113101, 0.55
113102, 0.13
113103, 0.73
113104, 0.89
113105, 0.57
113106, 0.29
113107, 0.70
113108, 0.97
113109, 0.87
113110, 0.00
113111, 0.86
113112, 0.05
113113, 0.02
113114, 0.13
113115, 0.27
113116, 0.02
113117, 0.04
113118, 0.14
113119, 0.14
113120, 0.48
113121, 0.55
113122, 0.01
113123, 0.03
113124, 0.42
113125, 0.81
113126, 0.78
113127, 0.93
113128, 0.00
113129, 0.30
113130, 0.53
113131, 0.66
113132, 0.85
113133, 0.23
113134, 0.28
113135, 0.01
113136, 0.00
113137, 0.88
113138, 0.01
113139, 0.99
113140, 0.00
113141, 0.00
113142, 0.90
113143, 0.24
113144, 0.95
113145, 0.00
113146, 0.01
113147, 0.40
113148, 0.96
113149, 0.02
113150, 0.11
113151, 0.53
113152, 0.47
113153, 0.69
113154, 0.04
113155, 0.03
113156, 0.67
113157, 0.00
113158, 0.03
113159, 0.60
113160, 0.25
113161, 0.79
113162, 0.22
113163, 0.28
113164, 0.43
113165, 0.57
113166, 0.21
113167, 0.67
113168, 0.31
113169, 0.19
113170, 0.82
113171, 0.81
113172, 0.01
113173, 0.18
113174, 0.10
113175, 0.57
113176, 0.03
113177, 0.17
113178, 0.27
113179, 0.06
113180, 0.06
113181, 0.06
113182, 0.05
113183, 0.41
113184, 0.67
113185, 0.53
113186, 0.04
113187, 0.00
113188, 0.74
113189, 0.33
113190, 0.80
113191, 0.04
113192, 0.67
113193, 0.09
113194, 0.01
113195, 0.37
113196, 0.76
113197, 0.29
113198, 0.09
113199, 0.05
113200, 0.53
113201, 0.47
113202, 0.53
113203, 0.00
113204, 0.51
113205, 0.85
113206, 0.87
113207, 0.02
113208, 0.99
113209, 0.56
113210, 0.25
113211, 0.07
113212, 0.60
113213, 0.63
113214, 0.05
113215, 0.14
113216, 0.38
113217, 0.01
113218, 0.37
113219, 0.13
113220, 0.44
113221, 0.80
113222, 0.39
113223, 0.32
113224, 0.75
113225, 0.00
113226, 0.80
113227, 0.02
113228, 0.69
113229, 0.11
113230, 0.76
113231, 0.53
113232, 0.93
113233, 0.69
113234, 0.71
113235, 0.24
113236, 0.53
113237, 0.55
113238, 0.93
113239, 0.42
113240, 0.18
113241, 0.09
113242, 0.94
113243, 0.11
113244, 0.11
113245, 0.00
113246, 0.41
113247, 0.21
113248, 0.20
113249, 0.67
113250, 0.22
113251, 0.04
113252, 0.39
113253, 0.00
113254, 0.45
113255, 0.16
113256, 0.36
113257, 0.02
113258, 0.80
113259, 0.91
113260, 0.64
113261, 0.00
113262, 0.00
113263, 0.29
113264, 0.01
113265, 0.62
113266, 0.82
113267, 0.00
113268, 0.39
113269, 0.67
113270, 1.00
113271, 0.64
113272, 0.04
113273, 0.29
113274, 0.97
113275, 0.83
113276, 0.92
113277, 0.00
113278, 0.85
113279, 0.69
113280, 0.63
113281, 0.90
113282, 0.12
113283, 0.47
113284, 0.71
113285, 0.94
113286, 0.43
113287, 0.63
113288, 0.89
113289, 0.81
113290, 0.65
113291, 0.86
113292, 0.54
113293, 0.15
113294, 0.40
113295, 0.42
113296, 0.33
113297, 0.00
113298, 0.81
113299, 0.68
113300, 0.00
113301, 0.64
113302, 0.55
113303, 0.73
113304, 0.02
113305, 0.01
113306, 0.78
113307, 0.04
113308, 0.79
113309, 0.75
113310, 0.50
113311, 0.47
113312, 0.77
113313, 0.47
113314, 0.56
113315, 0.20
113316, 0.18
113317, 0.99
113318, 0.67
113319, 0.92
113320, 0.18
113321, 0.02
113322, 0.15
113323, 0.48
113324, 0.00
113325, 0.02
113326, 0.06
113327, 0.90
113328, 0.84
113329, 0.04
113330, 0.29
113331, 0.67
113332, 0.45
113333, 0.83
113334, 0.45
113335, 0.72
113336, 0.75
113337, 0.97
113338, 0.87
113339, 0.31
113340, 0.51
113341, 0.86
113342, 0.23
113343, 0.88
113344, 0.00
113345, 0.58
113346, 0.34
113347, 0.29
113348, 0.57
113349, 0.92
113350, 0.01
113351, 0.45
113352, 0.02
113353, 0.61
113354, 0.83
113355, 0.68
113356, 0.36
113357, 0.00
113358, 0.30
113359, 0.26
113360, 0.93
113361, 0.23
113362, 0.76
113363, 0.57
113364, 0.97
113365, 0.47
113366, 0.98
113367, 0.94
113368, 0.19
113369, 0.08
113370, 1.00
113371, 0.00
113372, 0.06
113373, 0.99
113374, 0.76
113375, 0.77
113376, 0.62
113377, 0.02
113378, 0.11
113379, 0.83
113380, 0.05
113381, 0.62
113382, 0.84
113383, 0.09
113384, 0.48
113385, 0.38
113386, 0.93
113387, 0.01
113388, 0.52
113389, 0.53
113390, 0.33
113391, 0.50
113392, 0.70
113393, 0.51
113394, 0.46
113395, 0.20
113396, 0.71
113397, 0.13
113398, 0.00
113399, 0.74
113400, 0.10
113401, 0.43
113402, 0.33
113403, 0.98
113404, 0.00
113405, 0.94
113406, 0.03
113407, 0.94
113408, 0.13
113409, 0.12
113410, 0.05
113411, 0.00
113412, 0.43
113413, 0.91
113414, 0.00
113415, 0.77
113416, 0.43
113417, 0.85
113418, 0.93
113419, 0.87
113420, 0.63
113421, 0.10
113422, 0.66
113423, 0.00
113424, 0.16
113425, 0.84
113426, 0.51
113427, 0.86
113428, 0.16
113429, 0.70
113430, 0.84
113431, 0.30
113432, 0.01
113433, 0.00
113434, 0.77
113435, 0.00
113436, 0.86
113437, 0.27
113438, 0.59
113439, 0.68
113440, 0.00
113441, 0.04
113442, 0.00
113443, 0.00
113444, 0.06
113445, 0.19
113446, 0.71
113447, 0.74
113448, 0.01
113449, 0.56
113450, 0.07
113451, 0.30
113452, 0.27
113453, 0.64
113454, 0.18
113455, 0.02
113456, 0.02
113457, 0.45
113458, 0.53
113459, 0.00
113460, 0.14
113461, 0.64
113462, 0.87
113463, 0.80
113464, 0.06
113465, 0.81
113466, 0.60
113467, 0.58
113468, 0.50
113469, 0.58
113470, 0.01
113471, 0.05
113472, 0.01
113473, 0.85
113474, 0.01
113475, 0.69
113476, 0.94
113477, 0.79
113478, 0.80
113479, 0.09
113480, 0.03
113481, 0.37
113482, 0.48
113483, 0.59
113484, 0.05
113485, 0.26
113486, 0.02
113487, 0.03
113488, 0.23
113489, 0.83
113490, 0.55
113491, 0.57
113492, 0.30
113493, 0.96
113494, 0.37
113495, 0.20
113496, 0.90
113497, 0.18
113498, 0.03
113499, 0.00
113500, 0.54
113501, 0.04
113502, 0.97
113503, 0.75
113504, 0.48
113505, 0.04
113506, 0.01
113507, 0.13
113508, 0.44
113509, 0.25
113510, 0.57
113511, 0.75
113512, 0.51
113513, 0.23
113514, 0.65
113515, 0.74
113516, 0.34
113517, 0.96
113518, 0.94
113519, 0.06
113520, 0.41
113521, 0.88
113522, 0.18
113523, 0.47
113524, 0.93
113525, 0.21
113526, 0.45
113527, 0.72
113528, 0.73
113529, 0.01
113530, 0.03
113531, 0.84
113532, 0.55
113533, 0.00
113534, 0.48
113535, 0.97
113536, 0.68
113537, 0.55
113538, 0.14
113539, 0.65
113540, 0.49
113541, 0.74
113542, 0.02
113543, 0.11
113544, 0.13
113545, 0.33
113546, 0.81
113547, 0.30
113548, 0.05
113549, 0.81
113550, 0.13
113551, 0.22
113552, 0.23
113553, 0.86
113554, 0.46
113555, 0.13
113556, 0.23
113557, 0.16
113558, 0.14
113559, 0.10
113560, 0.15
113561, 0.91
113562, 0.05
113563, 0.54
113564, 0.68
113565, 0.92
113566, 0.01
113567, 0.57
113568, 0.75
113569, 0.37
113570, 0.16
113571, 0.02
113572, 0.47
113573, 0.28
113574, 0.47
113575, 0.42
113576, 0.02
113577, 0.61
113578, 0.04
113579, 0.80
113580, 0.20
113581, 0.97
113582, 0.47
113583, 0.12
113584, 0.56
113585, 0.00
113586, 0.05
113587, 0.56
113588, 0.00
113589, 0.42
113590, 0.21
113591, 0.55
113592, 0.00
113593, 0.44
113594, 0.09
113595, 0.39
113596, 0.06
113597, 0.33
113598, 0.59
113599, 0.89
113600, 0.77
113601, 0.28
113602, 0.03
113603, 0.03
113604, 0.95
113605, 0.07
113606, 0.85
113607, 0.00
113608, 0.23
113609, 0.98
113610, 0.10
113611, 0.44
113612, 0.13
113613, 0.76
113614, 0.00
113615, 0.00
113616, 0.19
113617, 0.92
113618, 0.62
113619, 0.04
113620, 0.92
113621, 0.80
113622, 0.06
113623, 0.44
113624, 0.00
113625, 0.47
113626, 0.18
113627, 0.41
113628, 0.34
113629, 0.95
113630, 0.36
113631, 0.10
113632, 0.91
113633, 0.00
113634, 0.01
113635, 0.04
113636, 0.01
113637, 0.45
113638, 0.30
113639, 0.02
113640, 0.39
113641, 0.02
113642, 0.74
113643, 0.93
113644, 0.81
113645, 0.34
113646, 0.01
113647, 0.38
113648, 0.45
113649, 0.00
113650, 0.00
113651, 0.62
113652, 0.75
113653, 0.60
113654, 0.82
113655, 0.55
113656, 0.75
113657, 0.00
113658, 0.42
113659, 0.21
113660, 0.33
113661, 0.48
113662, 0.23
113663, 0.10
113664, 0.13
113665, 0.18
113666, 0.76
113667, 0.68
113668, 0.66
113669, 0.02
113670, 0.00
113671, 0.45
113672, 0.58
113673, 0.00
113674, 0.17
113675, 0.03
113676, 0.05
113677, 0.40
113678, 0.10
113679, 0.11
113680, 0.04
113681, 0.12
113682, 0.49
113683, 0.71
113684, 0.48
113685, 0.03
113686, 0.83
113687, 0.46
113688, 0.47
113689, 0.42
113690, 0.86
113691, 0.22
113692, 0.61
113693, 0.45
113694, 0.72
113695, 0.42
113696, 1.00
113697, 0.35
113698, 0.02
113699, 0.03
113700, 0.66
113701, 0.05
113702, 0.05
113703, 0.81
113704, 0.00
113705, 0.46
113706, 0.00
113707, 0.22
113708, 0.83
113709, 0.92
113710, 0.26
113711, 0.02
113712, 0.01
113713, 0.10
113714, 0.10
113715, 0.28
113716, 0.83
113717, 0.00
113718, 0.73
113719, 0.72
113720, 0.41
113721, 0.86
113722, 0.34
113723, 0.76
113724, 0.44
113725, 0.00
113726, 0.00
113727, 0.77
113728, 0.05
113729, 0.82
113730, 0.46
113731, 0.86
113732, 0.21
113733, 0.49
113734, 0.43
113735, 0.00
113736, 0.41
113737, 0.15
113738, 0.78
113739, 0.06
113740, 0.01
113741, 0.53
113742, 0.99
113743, 0.73
113744, 0.32
113745, 0.02
113746, 0.88
113747, 0.61
113748, 0.33
113749, 0.02
113750, 0.04
113751, 0.29
113752, 0.63
113753, 0.54
113754, 0.01
113755, 0.00
113756, 0.07
113757, 0.26
113758, 0.55
113759, 0.09
113760, 0.45
113761, 0.96
113762, 0.42
113763, 0.53
113764, 0.71
113765, 0.03
113766, 0.02
113767, 0.30
113768, 0.95
113769, 0.29
113770, 0.05
113771, 0.07
113772, 1.00
113773, 0.14
113774, 0.01
113775, 0.36
113776, 0.00
113777, 0.09
113778, 0.44
113779, 0.66
113780, 0.77
113781, 0.75
113782, 0.08
113783, 0.13
113784, 0.00
113785, 0.52
113786, 0.90
113787, 0.12
113788, 0.52
113789, 0.01
113790, 0.47
113791, 0.76
113792, 0.00
113793, 0.13
113794, 0.46
113795, 0.00
113796, 0.98
113797, 0.65
113798, 0.04
113799, 0.63
113800, 0.37
113801, 0.46
113802, 0.02
113803, 0.77
113804, 0.38
113805, 0.00
113806, 0.62
113807, 0.59
113808, 0.91
113809, 0.01
113810, 0.56
113811, 0.17
113812, 0.31
113813, 0.71
113814, 0.36
113815, 0.10
113816, 0.97
113817, 0.17
113818, 0.50
113819, 0.07
113820, 0.45
113821, 0.73
113822, 0.12
113823, 0.36
113824, 0.56
113825, 0.65
113826, 0.13
113827, 0.74
113828, 0.45
113829, 0.77
113830, 0.39
113831, 0.36
113832, 0.91
113833, 0.25
113834, 0.14
113835, 0.85
113836, 0.94
113837, 0.28
113838, 0.00
113839, 0.81
113840, 0.00
113841, 0.01
113842, 0.59
113843, 0.00
113844, 0.91
113845, 0.51
113846, 0.16
113847, 0.00
113848, 0.72
113849, 0.79
113850, 0.89
113851, 0.94
113852, 0.00
113853, 0.73
113854, 0.27
113855, 0.72
113856, 0.40
113857, 0.31
113858, 0.92
113859, 0.00
113860, 0.45
113861, 0.37
113862, 0.78
113863, 0.42
113864, 0.09
113865, 0.96
113866, 0.03
113867, 0.60
113868, 0.52
113869, 0.67
113870, 0.76
113871, 0.02
113872, 0.07
113873, 0.02
113874, 0.49
113875, 0.91
113876, 0.50
113877, 0.00
113878, 0.22
113879, 0.24
113880, 0.20
113881, 0.03
113882, 0.94
113883, 0.63
113884, 0.97
113885, 0.01
113886, 0.96
113887, 0.03
113888, 0.52
113889, 0.83
113890, 0.79
113891, 0.41
113892, 0.37
113893, 0.95
113894, 0.97
113895, 0.39
113896, 0.16
113897, 0.47
113898, 0.02
113899, 0.59
113900, 0.49
113901, 0.36
113902, 0.00
113903, 0.52
113904, 0.13
113905, 0.32
113906, 0.63
113907, 0.83
113908, 0.44
113909, 0.01
113910, 0.00
113911, 0.18
113912, 0.06
113913, 0.10
113914, 0.01
113915, 0.80
113916, 0.28
113917, 0.59
113918, 0.98
113919, 0.89
113920, 0.96
113921, 0.13
113922, 0.51
113923, 0.00
113924, 0.00
113925, 0.03
113926, 0.37
113927, 0.51
113928, 0.67
113929, 0.56
113930, 0.17
113931, 0.07
113932, 0.51
113933, 0.68
113934, 0.48
113935, 0.62
113936, 0.15
113937, 0.01
113938, 0.96
113939, 0.04
113940, 0.00
113941, 0.00
113942, 0.31
113943, 0.33
113944, 0.84
113945, 0.00
113946, 0.58
113947, 0.81
113948, 0.64
113949, 0.01
113950, 0.07
113951, 0.65
113952, 0.48
113953, 0.23
113954, 0.07
113955, 0.79
113956, 0.61
113957, 0.54
113958, 0.43
113959, 0.44
113960, 0.29
113961, 0.75
113962, 0.82
113963, 0.44
113964, 0.18
113965, 0.60
113966, 0.98
113967, 0.01
113968, 0.63
113969, 0.86
113970, 0.01
113971, 0.97
113972, 0.70
113973, 0.46
113974, 0.43
113975, 0.75
113976, 0.01
113977, 0.00
113978, 0.73
113979, 0.23
113980, 0.41
113981, 0.00
113982, 0.44
113983, 0.00
113984, 0.02
113985, 0.03
113986, 0.88
113987, 0.46
113988, 0.01
113989, 0.64
113990, 0.10
113991, 0.03
113992, 0.14
113993, 0.38
113994, 0.14
113995, 0.25
113996, 0.00
113997, 0.00
113998, 0.92
113999, 0.78
114000, 0.45
114001, 0.32
114002, 0.37
114003, 0.03
114004, 0.00
114005, 0.06
114006, 0.45
114007, 0.00
114008, 0.03
114009, 0.94
114010, 0.01
114011, 0.66
114012, 0.02
114013, 0.31
114014, 0.12
114015, 0.64
114016, 0.73
114017, 0.21
114018, 0.86
114019, 0.09
114020, 0.15
114021, 0.19
114022, 0.84
114023, 0.54
114024, 0.97
114025, 0.00
114026, 0.12
114027, 0.01
114028, 0.33
114029, 0.00
114030, 0.03
114031, 0.01
114032, 0.67
114033, 0.15
114034, 0.62
114035, 0.33
114036, 0.55
114037, 0.98
114038, 0.34
114039, 0.54
114040, 0.06
114041, 0.76
114042, 0.06
114043, 0.02
114044, 0.00
114045, 0.03
114046, 0.11
114047, 0.56
114048, 0.95
114049, 0.83
114050, 0.03
114051, 0.51
114052, 0.10
114053, 0.04
114054, 0.77
114055, 0.89
114056, 0.11
114057, 0.42
114058, 0.13
114059, 0.35
114060, 0.52
114061, 0.68
114062, 0.82
114063, 0.23
114064, 0.56
114065, 0.24
114066, 0.41
114067, 0.01
114068, 0.04
114069, 0.78
114070, 0.35
114071, 0.71
114072, 0.65
114073, 0.47
114074, 0.22
114075, 0.09
114076, 0.26
114077, 0.00
114078, 0.13
114079, 0.54
114080, 0.30
114081, 0.01
114082, 0.04
114083, 0.01
114084, 0.80
114085, 0.00
114086, 0.89
114087, 0.88
114088, 0.00
114089, 0.64
114090, 0.54
114091, 0.94
114092, 0.34
114093, 0.46
114094, 0.02
114095, 0.76
114096, 0.99
114097, 0.07
114098, 0.01
114099, 0.18
114100, 0.00
114101, 0.40
114102, 0.77
114103, 0.03
114104, 0.41
114105, 0.52
114106, 0.00
114107, 0.95
114108, 0.06
114109, 0.37
114110, 0.56
114111, 0.37
114112, 0.83
114113, 0.49
114114, 0.73
114115, 0.44
114116, 1.00
114117, 0.12
114118, 0.92
114119, 0.02
114120, 0.91
114121, 1.00
114122, 0.83
114123, 0.75
114124, 0.42
114125, 0.07
114126, 0.70
114127, 0.01
114128, 0.00
114129, 0.53
114130, 0.56
114131, 0.62
114132, 0.43
114133, 0.35
114134, 0.04
114135, 0.14
114136, 0.07
114137, 0.54
114138, 0.04
114139, 0.93
114140, 0.05
114141, 0.65
114142, 0.01
114143, 0.46
114144, 0.80
114145, 0.73
114146, 0.14
114147, 0.32
114148, 0.54
114149, 0.87
114150, 0.37
114151, 0.22
114152, 0.19
114153, 0.39
114154, 0.02
114155, 0.98
114156, 0.25
114157, 0.00
114158, 0.53
114159, 0.00
114160, 0.75
114161, 0.01
114162, 0.18
114163, 0.01
114164, 0.07
114165, 0.74
114166, 0.98
114167, 0.71
114168, 0.00
114169, 0.61
114170, 0.06
114171, 0.00
114172, 0.12
114173, 0.90
114174, 0.03
114175, 0.01
114176, 0.73
114177, 0.00
114178, 1.00
114179, 0.15
114180, 0.31
114181, 0.21
114182, 0.00
114183, 0.49
114184, 0.56
114185, 0.87
114186, 0.37
114187, 0.65
114188, 0.40
114189, 0.87
114190, 0.64
114191, 0.03
114192, 0.67
114193, 0.98
114194, 0.56
114195, 0.65
114196, 0.51
114197, 0.17
114198, 0.01
114199, 0.05
114200, 0.40
114201, 0.90
114202, 0.83
114203, 0.28
114204, 0.03
114205, 0.01
114206, 0.36
114207, 0.75
114208, 0.56
114209, 0.06
114210, 0.01
114211, 0.50
114212, 0.84
114213, 0.00
114214, 0.54
114215, 0.16
114216, 0.01
114217, 0.08
114218, 0.96
114219, 0.79
114220, 0.05
114221, 0.92
114222, 0.05
114223, 0.01
114224, 0.42
114225, 0.74
114226, 0.06
114227, 0.98
114228, 0.77
114229, 0.41
114230, 0.02
114231, 0.31
114232, 0.35
114233, 0.48
114234, 0.93
114235, 0.01
114236, 1.00
114237, 0.84
114238, 0.55
114239, 0.00
114240, 0.13
114241, 0.49
114242, 0.75
114243, 0.55
114244, 0.62
114245, 0.27
114246, 0.96
114247, 0.63
114248, 0.00
114249, 0.00
114250, 0.76
114251, 0.04
114252, 0.40
114253, 0.01
114254, 0.15
114255, 0.55
114256, 0.41
114257, 0.01
114258, 0.17
114259, 0.96
114260, 0.99
114261, 0.06
114262, 0.98
114263, 0.63
114264, 0.26
114265, 0.33
114266, 0.32
114267, 0.40
114268, 0.85
114269, 0.97
114270, 0.96
114271, 0.00
114272, 0.10
114273, 0.18
114274, 0.75
114275, 0.74
114276, 0.91
114277, 0.84
114278, 0.00
114279, 0.49
114280, 0.72
114281, 0.00
114282, 0.69
114283, 0.41
114284, 0.16
114285, 0.02
114286, 0.56
114287, 0.64
114288, 0.70
114289, 0.08
114290, 0.53
114291, 0.80
114292, 0.01
114293, 0.48
114294, 0.80
114295, 0.80
114296, 0.22
114297, 0.12
114298, 0.88
114299, 0.00
114300, 0.59
114301, 0.00
114302, 0.53
114303, 0.86
114304, 0.59
114305, 0.09
114306, 0.60
114307, 0.51
114308, 0.24
114309, 0.04
114310, 0.03
114311, 0.50
114312, 0.00
114313, 0.32
114314, 0.33
114315, 0.43
114316, 0.98
114317, 0.73
114318, 0.00
114319, 0.45
114320, 0.16
114321, 0.46
114322, 0.28
114323, 0.03
114324, 0.20
114325, 0.41
114326, 0.69
114327, 0.17
114328, 0.60
114329, 0.74
114330, 0.31
114331, 0.99
114332, 0.06
114333, 0.45
114334, 0.01
114335, 0.82
114336, 0.11
114337, 0.03
114338, 0.11
114339, 0.95
114340, 0.51
114341, 0.56
114342, 0.68
114343, 0.42
114344, 0.38
114345, 0.05
114346, 0.31
114347, 0.22
114348, 0.50
114349, 0.75
114350, 0.64
114351, 0.00
114352, 0.04
114353, 0.20
114354, 0.90
114355, 0.16
114356, 0.22
114357, 0.85
114358, 0.90
114359, 0.44
114360, 0.31
114361, 0.67
114362, 0.06
114363, 0.23
114364, 0.90
114365, 0.42
114366, 0.48
114367, 0.93
114368, 0.54
114369, 0.67
114370, 0.92
114371, 0.10
114372, 0.83
114373, 0.50
114374, 0.80
114375, 0.97
114376, 0.47
114377, 0.97
114378, 0.54
114379, 0.07
114380, 0.13
114381, 0.88
114382, 1.00
114383, 0.27
114384, 0.18
114385, 0.10
114386, 0.59
114387, 0.30
114388, 0.39
114389, 0.03
114390, 0.96
114391, 0.90
114392, 0.51
114393, 0.03
114394, 0.01
114395, 0.00
114396, 0.56
114397, 0.46
114398, 0.00
114399, 0.99
114400, 0.70
114401, 0.63
114402, 0.57
114403, 0.10
114404, 0.39
114405, 0.02
114406, 0.38
114407, 0.85
114408, 0.16
114409, 0.49
114410, 0.17
114411, 0.52
114412, 0.06
114413, 0.23
114414, 0.60
114415, 0.24
114416, 0.01
114417, 0.71
114418, 0.86
114419, 0.00
114420, 0.61
114421, 0.24
114422, 0.43
114423, 0.66
114424, 0.49
114425, 0.00
114426, 0.84
114427, 0.90
114428, 0.18
114429, 0.05
114430, 0.39
114431, 0.00
114432, 0.23
114433, 0.00
114434, 0.49
114435, 0.25
114436, 0.81
114437, 0.04
114438, 0.67
114439, 0.74
114440, 0.06
114441, 0.05
114442, 0.07
114443, 0.84
114444, 0.81
114445, 0.98
114446, 0.01
114447, 0.06
114448, 0.43
114449, 0.85
114450, 0.31
114451, 0.01
114452, 0.95
114453, 0.52
114454, 0.28
114455, 0.44
114456, 0.98
114457, 0.54
114458, 0.41
114459, 0.00
114460, 0.87
114461, 0.83
114462, 0.49
114463, 0.08
114464, 0.88
114465, 0.22
114466, 0.00
114467, 0.92
114468, 0.00
114469, 0.79
114470, 0.37
114471, 0.89
114472, 1.00
114473, 0.00
114474, 0.50
114475, 0.09
114476, 0.61
114477, 0.62
114478, 0.66
114479, 0.01
114480, 0.15
114481, 0.13
114482, 0.76
114483, 0.06
114484, 0.01
114485, 0.95
114486, 0.28
114487, 0.79
114488, 0.34
114489, 0.97
114490, 0.16
114491, 0.29
114492, 0.55
114493, 0.86
114494, 0.72
114495, 0.82
114496, 0.90
114497, 0.00
114498, 0.91
114499, 0.21
114500, 0.83
114501, 0.20
114502, 0.38
114503, 0.10
114504, 0.00
114505, 0.61
114506, 0.23
114507, 0.39
114508, 0.52
114509, 0.37
114510, 0.37
114511, 0.00
114512, 0.00
114513, 0.98
114514, 0.27
114515, 0.85
114516, 0.87
114517, 0.14
114518, 0.40
114519, 0.22
114520, 0.76
114521, 0.79
114522, 0.79
114523, 0.02
114524, 0.00
114525, 0.69
114526, 0.79
114527, 0.09
114528, 0.73
114529, 0.00
114530, 0.98
114531, 0.31
114532, 0.07
114533, 0.03
114534, 0.00
114535, 0.36
114536, 0.03
114537, 0.79
114538, 0.58
114539, 0.53
114540, 0.04
114541, 0.62
114542, 0.04
114543, 0.45
114544, 0.50
114545, 0.75
114546, 0.16
114547, 0.86
114548, 0.12
114549, 0.07
114550, 0.00
114551, 0.24
114552, 0.45
114553, 0.18
114554, 0.60
114555, 0.01
114556, 0.03
114557, 0.12
114558, 0.74
114559, 0.66
114560, 0.12
114561, 0.20
114562, 0.68
114563, 0.45
114564, 0.94
114565, 0.52
114566, 0.24
114567, 0.49
114568, 0.54
114569, 0.81
114570, 0.95
114571, 0.01
114572, 0.50
114573, 0.99
114574, 0.79
114575, 0.43
114576, 0.24
114577, 0.73
114578, 0.13
114579, 0.66
114580, 0.57
114581, 0.97
114582, 0.56
114583, 0.54
114584, 0.96
114585, 0.84
114586, 0.26
114587, 0.94
114588, 0.30
114589, 0.76
114590, 0.80
114591, 0.01
